objName,age
406榮星鼎家美寓,40.9
437優質芳鄰電梯好宅,39.2
008中山民權巷內地下一層,47.9
東王帝景空中花園豪邸,39.3
大直都更透天,55.8
濱江挑高5米角店,45.5
中山北商辦低總工作室,48.2
中山北商辦低總工作室,48.2
龍江公園極美5房,48.3
興盛【中山捷運】收租金鑽店,46.8
國賓晶品車位,18.2
中山國小捷運青禾居3,43.8
馬偕捷運400米面公園陽台美兩,45.6
320雙捷運溫馨時尚3房,40.8
林森商圈可隔間辦公室,41.5
中山國小站稀有收租商辦,41.5
080捷運中山國小住辦美房,41.5
059捷運中山國小住辦美2房,41.5
林森百業辦公室可營登,41.5
自用收租辦公室,41.5
有土地持份機械車位,25.4
條通稀有公寓二樓,61.8
雙捷運電梯收租3房,41.5
154中山國小捷運收租屋,46.3
$三創住辦破盤價,43
JZ4專任民生雙連2F店辦,40.7
大直美堤花園三房美廈,25.8
K568冠德國賓藝術坡機車,26.5
捷運中山國小站低總價景觀套房,45.2
低總價邊間三房小資首選,49.2
北大龍江庭院一樓,44.3
南京復興辦公有車位,37.4
P35中山圓中園坡平車位,35.4
榮星花園雅寓,43.4
晶華高樓景觀低總價美廈,45.7
民生合江雙衛美妝二室,40.6
大直頂加機能宅,49.2
民權西路辦公,35.3
捷運善導寺長安學區採光三房,47.8
$明水河畔景觀樓中樓,29.8
北安店面魔術大空間,32.7
專約-林森公園方正大三房,48.7
168南京商圈商辦,47.5
近中山美裝潢華廈兩房,38.6
吉林路多功能商辦,43.9
中山站採光電梯美2房,38.6
吉林路多功能商辦,43.9
林森北路的小確幸-圓夢宅,38.6
晶華電梯美妝2房,38.6
吉林路店面(一),39.3
吉林路店面(四),39.3
吉林路店面(三),39.3
吉林路店面(二),39.3
吉林金店面(三),39.3
吉林金店面(四),39.3
吉林金店面(二),39.3
吉林三角窗金店面(一),39.3
吉林路金店面1,39.3
吉林路金店面2,39.3
吉林路金店面4,39.3
吉林路金店面3,39.3
興盛【長春林森】鈔集收租旺鋪,47.5
中山國小40米大道金店面,41.8
捷運店面大馬路,41.8
大直捷運透天都更店住,55.8
善導寺電梯低總三房,47.8
長安一品稀有露台戶,14.3
興盛【南京復興】招財金鑽旺鋪,36.7
冠堤B美宅車,18.5
興盛【條通商圈】吻鑽金雞母,44.1
中山國小邊間採光屋,39.2
美麗華大直紅點高樓,1.8
中山國小站美妝2房+陽台,47.9
吉林路低總價角窗金店,39.3
T37合江大地坪透天,57.6
中山國小捷運精裝電梯3房,46.9
Y489中山國小精裝電梯三房,46.9
雙捷運水美璞麗,13.3
雙連捷運商圈金店面,39.3
Y09稀有松江捷運B1店面,34
捷運民權西大坪數地下室,49.3
捷運民權西大坪數地下室,49.3
P03新東京捷運宅車位,15.5
五常國中旁地下室內機械車位,24.1
榮星花園五常商圈四房,47.9
榮星花園五常商圈四房,47.9
松江南京捷運優質住辦,37.4
582BS民生東路金店面III,29.5
喜來登花園廣場高樓採光三房,41.3
302錦州1樓土地大,61.3
Y07農安面寬三角窗金店,43.3
精選四平街店面,55
中山歐風全新美屋,34.2
新生景觀高樓住辦,42.1
近興安公園庭院1樓,44.3
大直瓏山林金店面,17.3
華泰財經大樓,32.2
中山國小管理二房,48
晴光雙城國泰電梯兩房,48
民生東路金店面,46
伊通名門精裝電梯美屋,36.8
興盛【中山國小站】住店辦,45.6
冠堤晶華精品美室,18.5
馬偕國賓電梯華廈三室,48.3
436中山北雙捷運電梯4房,36.7
長安學區上城若水面101,-1
晴光雙城1F+B1金店辦,45.7
南京西商圈商業區商辦三戶打通,47.5
基泰之星平面車位,16.8
中山國小捷運電梯大2房,43.8
捷運美妝小坪辦公低總價,41.5
榮星花園超值大四房,47.9
中山國小捷運低總套房-有對外窗,47.2
中山國小精美套房,47.2
捷運/收租商辦/精裝大採光,41.5
專任-晶華商圈住辦電梯三樓2房,33.3
花博高樓景觀辦住,34.5
復北百坪高投報辦公室,40
060捷運中山國小站精華商辦,41.5
商三都更收租公寓,48.5
榮星建北採光三房瞭望台,43
*中山區芳鄰大廈,45.2
台北市最便宜套房,46.1
166(專賣)雙捷運低總價美套,45.7
國際有約高投報車位,17.3
千金漾鋼骨小豪宅有車位,15.9
三房綠意樹海宅,25.8
長安國小學區房,39.8
文經百坪辦公室,30.9
241雙捷運大二房有陽台,43.8
捷運高樓純辦,41.5
捷運高樓商辦,41.5
捷運高樓優商辦,41.5
002東光帷幕低總純辦,41.5
001中山國小捷運低總純辦,41.5
雙捷運氣派商務辦公室,41.5
103中山捷運站在台北有個家,49.2
捷運350米企業辦公,41.5
獨家委售-阿曼之星機械車位,17.6
B4中山國小低總質感宅5,47.2
B4中山國小低總套房12,47.2
B4中山國小低總套房14,47.2
A047松江南京新東京宅,15.5
建北長安低總價投資車位,21.9
中山條通日&夜金店,46.8
中山條通商四店面,46.8
中山國小捷運電梯美屋+車位,29.7
獨家榮星花園住辦,43.7
行天宮黃金3房,56.2
371行天宮捷運三樓美寓,56.2
林森和益金銀精品2房,43.8
雙城電梯華廈投資金雞母,49.8
面榮星公園住辦金店面,43.2
雷諾瓦車位,30.3
晴光高樓邊間採光美屋,48
善導寺捷運電梯邊間漂亮3房,47.8
層峰企業首選松江南京景觀商辦,52.8
層峰企業首選松江南京景觀商辦,52.8
卡爾頓大陽台充電車位,10.4
龍江路面寬金店面(辦住),43.4
408專約~行天宮方正採光美寓,53.7
236國賓好品味,53.8
&中正國小全新六樓三房車,1.8
鎮金殿高樓三房大露台,21.3
&中正國小全新八樓三房車,1.8
最大直正面河景美邸,0.8
忠孝新生SC六房景觀坡車,13.5
合江三陽蘭園,48.3
鼎吉中山2房平車,-1
喜來登電梯四房,41.3
大直明水稀世水岸 · 時代鉅獻,0.8
捷運南京復興電梯高樓景觀三房,40
松江民權三角窗可店可住辦,57.9
V63入住中山區電梯三房超值選,49.2
榮星花園國泰三房,40.7
中山國小捷運典雅二室,41
善導寺捷運電梯漂亮3房,47.8
晴光商圈高樓美屋,48
獨家溫馨明亮美妝大套房B,48.2
B4中山國小低總質感宅9,47.2
南京林森電梯低總價兩房,38.6
110行天宮站中庭花園,46
中山捷運低總價電梯精裝兩房,38.6
V79新婚首選緻美華廈,38.6
台版涉谷精品２房,38.6
松江南京站挑高電梯華廈,34
天祥路雙連捷運地下室,39.3
B4中山國小低總質感宅8,47.2
華爾道夫美三房,20.8
南京復興都更透天厝,64.8
中山國小捷運商辦,41.5
中山雙捷時尚精緻小宅+車位,17
興盛【國賓飯店】鈔集金店面,53.8
龍江人潮金店,41.4
中山北角窗面寬金店面,40.5
南京松江捷運低有邊間電梯頂佳,39.8
松江靜巷捷運電梯兩房,33.9
松江南京電梯美3房,48.6
3486大直永安棟距美三房車,32.3
272松江南京站車庫1樓,49.8
方便看屋忠孝復興金店面,28.8
大直邊間三角金透天,55.8
華固明水御頂樓豪宅,18.3
正晴光市場人潮錢潮金透天,55
台北大學黃金店面,56.3
京硯帝景豪邸,12.7
"松江大空間,收租自用皆宜",30.6
興盛【長春晶華】雙捷運景觀宅,41.3
合江收租金店面,50.8
&大直豐匯金店面,11
龍江鑽石金店面,28.8
龍江金店面,28.8
條通金店面,60.2
專任凱宴露台+車位,9.8
長安一品臻藏戶雙車位,14.3
傳家堡裝潢正三房,20.8
明水華廈三房車好宅,32
興盛【中山市場】臨路角間旺鋪,25.5
Y96農安雙城金店面,36.7
龍江挑高金店面,28.8
善導寺電梯陽台3房,47.8
中山區收租賺錢大廈,37.9
近捷運僑大住辦精華地段,41.3
獨家溫馨明亮美妝大套房A,48.2
松江南京邊間3房2衛,37.3
中山國小捷運大兩房,48
民權公園捷運住辦,41.3
BZ5中山國小捷運精選美房,48.1
龍江八德雙層挑高金店,28.8
松江南京邊間高樓景觀三房車,1.7
387中山捷運電梯3房(大陽台,47.8
近榮星花園都更一樓稀有釋出,55.9
中山波麗露邊間,14.3
長春建國北電梯2房,28.3
中山國小捷運方正住辦,29.8
晶華商圈三房,49.2
稀有高樓後棟安家宅,10.4
捷運中山國小優質好屋,29.8
072民生東路華泰財經大樓,32.2
民權電梯裝潢三房,44.1
榮星花園公寓頂樓大空間,43.5
吉林農安美套,29.4
林森條通金店面,37.1
民生雙併管理精美住辦,45.5
381双捷運.黃金辦公大樓,47.2
中山國小捷運皇宮電梯二房,48
松江御苑名邸（二）,3.5
匯泰鴻景觀2房休旅車,1.7
雙捷低總精美2室陽台,47.9
匯泰鴻景觀2房+休旅充電車位,1.7
雙捷運電梯採光美宅,10.1
匯泰鴻景觀2房+休旅充電車位,1.7
晴光商圈雙城發發發黃金三角窗店面,49.8
宏普文華麗舍挑高精緻美宅,8.4
大坪數三角窗店面,54.3
長春路黑金透天屋,64.4
長安學區三面採光美妝,47.8
312中山捷運全新裝潢美三房,47.8
長安學區三面採光美妝,47.8
長安雙語學區管理電梯三房,47.8
中山國中捷運旁黃金店面,44.3
冠堤B棟美宅車,18.5
大直國小旁三角窗都更透天厝,55.8
錦州街核心地段稀有大面寬店面,41.8
大直捷運電梯三房,46.7
長安學區精裝電梯三房,47.8
晴光商圈中山美錄機械車位,18.3
榮星三面採光低單價便宜美寓,46.5
大直優質收租店面,40.8
Y588榮星低總價百坪地下室,41.4
昌承辦-來當高投報家樂福房東,40.8
245中山低總捷運美寓二樓,61.6
大直傑座獨立車位,32.5
108中山國小捷運收租屋,41.5
P01香榭緣機械平面車位,33.3
中山國小捷運民權米勒車位,18.4
抗通膨穩收租地下室,46.8
北安近捷運美宅,39.3
208双捷運溫馨電梯2房,43.8
431榮星建北採光方正鼎佳,43
新生北低總邊間住辦,48.6
錦州街三捷運收租商辦,41.7
行天宮松江靜巷電梯兩房,33.9
行天宮庭院雙車位一樓,46.3
捷運面公園美寓,58.4
CZ9(預售)日安吉林7樓A2,-1
誠美知寓,-1
273中山捷運漂亮2房,44.9
十勝悅庭院樓中樓,19.6
中山國小捷運站低總價美妝2房,49.5
川普菁棧機能美宅,18.5
422遼寧夜市商圈2樓,56.7
大直小西華三房,20.2
T13農安街透天金店,59.8
439雙捷運高樓溫馨4房,41.5
民權西捷運住店辦,60.8
雙城低總價漂亮三房,57.9
中山核心高樓靜謐,19.7
中崙大廈辦公大樓,47.7
雙捷運合江街華廈,40.6
南京東路三段優質商辦樓,54.4
松江明珠景觀戶(附車位),17.3
中山國小黃金店面,49.5
C29基泰之星置產坡平車位,16.8
121晴光商圈低總價美屋,46.9
中山國小景觀美套,49.5
中山國小捷運商辦,41.5
中山國小捷運邊間住辦,41.5
捷運高樓純辦美屋,41.5
A885春暉新世界之8,41.5
中山國小站電梯大兩房,43.8
中山國小站電梯大兩房,43.8
427中山捷運電梯4房住辦,37.3
中山國小捷運陽光大戶,41.3
合江近公園電梯三房,48.3
T004林森北路大套房,51.3
306晴光商圈溫馨3房,42
興盛【中山民生】捷運漂亮辦公,40.8
中山國小捷運高投報美屋,41.5
晴光商圈金磚密碼挑高精品宅,18
台北京宴邊間大露台戶,23.1
W59近中山捷運電梯套房,46.3
捷運松江南京B1商用,34
官景面花博綠景樓中樓,11.8
建北長安11獨立車位,21.9
大直金元泰商業大樓,21.8
華泰飯店旁一樓可住可店,31.3
官景獨戶樓中樓豪邸雙車位,11.8
官景一層一戶山景樓中樓II,11.8
123雙捷運收租屋,47.9
117晶華商圈欣欣公園華廈,48.8
134錦州街邊間獨戶雅寓,58.4
164捷運電梯邊間大套,43.3
晴光商圈低總價亮麗美屋,46.9
晴光商圈挑高店、住、辦,50.3
林森北低總價百萬裝潢電梯二房,38.6
222南西電梯1+1房,38.6
雙連捷運收租聖品(一),46.6
163捷運電梯低總小資首選,43.3
松江御苑（三）,3.5
興盛【中山捷運】透天金店面,29.8
面寬三角窗金店面(一),39.3
公車站牌前低總店面(五),39.3
南京御邸高樓層露臺戶2,5.3
公車站牌前低總店面(四),39.3
專任龍江路大面寬一樓店住,51.7
三角窗稀有低總店面(二),39.3
德惠街商圈▲窗金店,39.3
南京御邸高樓層露臺戶1,5.3
公車站牌前面寬金店(七),39.3
中山國小捷運美妝電梯,43.3
獨家明水皇普低總首選,29.8
"興安裝潢三房,面中庭.車位可抽",39.8
農安吉林壹樓美寓,54.6
大直峰閣金店面,18.3
合江大面寬店住辦,50.8
林森低總全新裝潢電梯2房,38.6
金磚密碼低總挑高美宅,18
中山國小電梯兩房,29.8
冠德龍門大苑景觀露台2房,1.8
南京復興&新潤朗格景觀大二房雙坡平車位,-1
善導寺站三房綠蔭美妝,47.8
善導寺站三房綠蔭美妝,47.8
中山國小捷運管理美2房,48
456行天宮捷運華廈鼎佳,44.9
松江南京新東京宅高樓邊間戶,15.5
56光華三創旁雙店面,37.8
冠德龍門大苑景觀3房(A),1.8
吉林路邊間金店面(全),39.3
冠德龍門大苑景觀3房(A),1.8
美麗華大直捷運美3樓,55.5
冠德龍門大苑景觀露台2房,1.8
吉林路邊間金店面(二),39.3
富富話合精裝兩房平車,8.7
宏普文華麗舍挑高精緻美宅,8.4
冠德龍門大苑景觀3房(B),1.8
吉林路邊間金店面(一),39.3
冠德龍門大苑景觀3房(B),1.8
榮星花園優質美三房,41.3
濱江市場金店面,43.1
吉林路邊間金店面(三),39.3
244中山捷運新妝2室,47.3
吉林路邊間金店面(四),39.3
專約-興安華城捷運美三房,40
新東京宅高樓邊間美宅,15.5
中山捷運晶華電梯2室,47.3
新東京宅捷運松江南京共構精品宅,15.5
華山長安雙語方正美居,48.2
長安雙語學區收租宅(三),48.2
松江南京新東京宅高樓邊間戶,15.5
長安雙語學區收租宅(二),48.2
華山置產飯店式雙套房,48.2
忠泰繪高樓美宅(一),2.3
長安雙語學區收租宅(一),48.2
中山國小捷運電梯可塑二房,29.8
長安雙語學區收租宅,48.2
中山國小站電梯採光2房+陽台,48
小靜精選-捷運中山國小輕奢寧靜電梯大二室,46.9
台北松江稀有物件,28.8
近內科一品花園採光屋,24.7
首璽一品花園一樓庭園戶,24.7
長安東路靜巷稀有宅,47.8
松江六福潛力店辦,54.1
獨賣雙連捷運邊間採光二房,45.6
龍門大苑採光三房有車位A,1.8
松江佳元2房新成屋,1.1
龍門大苑二房露台戶,1.8
雙連冠堤挑高美宅+車,18.5
龍門大苑採光三房有車位B,1.8
行天宮捷運景觀兩房露台戶,1.1
北市低總價小資族套房收租,40.4
華山商圈電梯好屋,45.3
興盛【大直JOJO紐約寓所】,18.3
南京復興高樓住辦車,13.9
大直明水路百坪辦公室,24.6
C27中山國小雙城街正店面,41.5
【中山・松江南京站｜收租四套】,55.3
民權雙捷百坪金店,49.3
稀有釋出 大直北安4房車位華廈,45.8
晴光高投報收租房,49.4
台北大學邊間華廈附車位,32.8
中山捷運挑高小宅,11.5
Y17晴光商圈金店不二價,46.2
Y12建北店辦,43.7
華山電梯四房,53
晴光金萬萬小金店舖,48.2
鎮金殿車位,21.3
超便宜收租金店面,26.9
EZ7專任中山凱宴｜品味宅,9.8
Y617中山區新生北景觀套房,45.7
善導寺捷運長安學區電梯三房,47.8
南京復興捷運旁大廈全棟,43.1
南京復興捷運邊間採光3房大露台,1.8
南京復興商圈地主戶3房,1.8
中山國小明亮美宅,46.3
行天宮站共構高樓景觀套房,16.2
中山國小低總美二房,53.8
$民權中山捷運金店,45.8
J6大直時代廣場頂級辦公3B,10.4
J6大直時代廣場頂級辦公3A,10.4
榮星花園住店辦一樓,43.1
J6大直時代廣場頂級辦公4C,10.4
大直長虹豪邸面公園,19.8
捷運雙連1+1小資富貴屋,45.6
大直北安低總價店面,48.3
A108松江南京挑高美屋,18.1
南京復興捷運站商業用一樓,44.3
中山龍江路店面,29.3
捷運雙連站千金樣,15.9
中山捷運450米低總價美屋,38.8
雙連捷運電梯採光大套,48.5
雙連捷運電梯大套,48.5
雙連捷運收租聖品(二),46.6
榮星花園美寓,44.9
林森公園四季芳庭精品3房,36.8
六條商三滿租金雞母,48.5
